Name,Symbol,Price (USD),Market Cap (USD),Volume 24h (USD),Percent Change 24h (%),Circulating Supply,Total Supply,Max Supply,Last Update (DATE),Source
PAAL AI,PAAL,0.22098932578541372,181106958.62590772,135644625.85921746,-11.83627372,819528083.459412,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Storj,STORJ,0.44962104890045546,179585477.07545632,30173115.82642683,-6.91537273,399415190.8915989,424999998.00000113,,2024-12-19T23:59:00.000Z,CoinMarketCap
Landwolf 0x67,WOLF,0.0001971594868178467,177869305.06321654,9976917.02540122,0.13398291,902159505150.0,902159505150,1000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Verum Coin,VERUM,1880.330690254026,175632288.1231773,663719.72397156,-12.65152661,93405.0,4559450,84000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Nano,XNO,1.3101947838160364,174581223.68177,5596840.25455249,-11.15391794,133248297.0,133248297,133248297.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Huobi Token,HT,1.0708102330704277,173721660.3055514,11619271.36607822,12.21127858,162233844.0,203980445,500000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ICON,ICX,0.1655536209962347,171751881.01244533,16313207.44280555,-8.12787132,1037439591.9516107,1050579233.4230787,,2024-12-19T23:59:00.000Z,CoinMarketCap
ZIGChain,ZIG,0.11973342592431134,171614965.782802,2622116.02734228,-3.80552727,1433308739.46,2000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Delysium,AGI,0.16091219358068767,170805956.73339862,27151081.39933989,-7.22452478,1061485478.0893272,3000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Sologenic,SOLO,0.4257952248604615,170295820.42812917,4035062.78307368,-8.038716,399947699.0,399947699,400000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Status,SNT,0.041912045680722834,167537215.8076421,30733726.39208892,-8.06782766,3997352386.087414,6804870174.878168,,2024-12-19T23:59:00.000Z,CoinMarketCap
Humans.ai,HEART,0.030037642596214775,167911435.6429771,1186713.24556694,-2.49025787,5590033742.0,6254775694,7800000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Zentry,ZENT,0.02679895942578999,167750624.5775354,17897333.04307013,-17.39678504,6259594707.102713,9706992814.355925,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BasedAI,BASEDAI,4.826387877622561,166990221.26077157,3421872.3757144,-5.59603733,34599420.0,35669420,35669420.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Waves,WAVES,1.4322599240404672,166843216.64083338,31451138.07822791,-7.72531157,116489482.0,116489482,,2024-12-19T23:59:00.000Z,CoinMarketCap
Saga,SAGA,1.5386962642093618,165918773.7305899,93306726.00686336,-10.16333209,107830751.0,1048851374,,2024-12-19T23:59:00.000Z,CoinMarketCap
Smooth Love Potion,SLP,0.003998156661961018,164683671.27534503,25492491.38089925,-9.96873136,41189899546.0,41189899546,,2024-12-19T23:59:00.000Z,CoinMarketCap
Centrifuge,CFG,0.3206704772566778,163428519.0463952,3120803.32223861,-9.36301331,509646290.0,557806965,,2024-12-19T23:59:00.000Z,CoinMarketCap
Hamster Kombat,HMSTR,0.002518046378006448,162099235.5841651,56563285.28898735,-10.34743585,64375000000.0,100000000000,100000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Liquity,LQTY,1.7081398827437553,161175452.07108915,73362417.74739791,-8.87013985,94357291.0505408,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Balancer,BAL,2.6290743729734647,161282421.77727163,21507646.50768934,-10.38805348,61345705.33083183,66376952.60438057,96150704.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BinaryX,BNX,0.4302913063934276,159478643.25306085,33277576.57686997,-4.59436706,370629480.2694549,567992030.5838984,580000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Tellor,TRB,59.558750358562044,156885669.75825012,112783680.30506557,-5.83830341,2634133.0,2705071,,2024-12-19T23:59:00.000Z,CoinMarketCap
Elixir deUSD,DEUSD,1.0004661496609564,156770197.32474378,8818357.3100227,0.02416264,156697153.0,156697153,156697153.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Degen,DEGEN,0.011030944448322002,156414477.8431824,63683195.86569736,-6.06674916,14179608879.0,36965935954,36965935954.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Mythos,MYTH,0.20428858362898994,155806627.36600935,183602.04488585,-7.09716978,762679071.92,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
JOE,JOE,0.4094469531590383,154353088.02496392,16867025.76298333,-6.57669548,376979452.0,464573155,,2024-12-19T23:59:00.000Z,CoinMarketCap
BORA,BORA,0.13983604884623607,153784694.7186481,22223460.39935824,0.30418176,1099750000.0,1205750000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Spectral,SPEC,10.84084296499484,152906805.2458338,18696018.67235071,-8.06812715,14104697.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Arcblock,ABT,1.5332602177252765,151109395.81714746,2286081.69615042,-1.78016554,98554305.44029327,186000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Osaka Protocol,OSAK,2.0171159838644557e-07,151459135.15913084,258812.54131843,-11.73959616,750869738630302.0,761459789745212,1000000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Zano,ZANO,11.187414684418401,150266971.1217802,431651.16392728,-10.1517934,13431787.0,14317123,,2024-12-19T23:59:00.000Z,CoinMarketCap
Civic,CVC,0.1502153405913251,150215340.5913251,44051968.06808412,-12.32517654,1000000000.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Marlin,POND,0.018337489284628833,148302170.31900215,12132681.14993241,-10.78312129,8087375977.0,10000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Venus,XVS,8.990511104595749,148259408.55960068,26599195.36074775,-4.40942899,16490654.07236011,30000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Alephium,ALPH,1.5439754929138492,147000413.22176498,4880910.7506346,-12.08536898,95209032.71873844,205485346.80938047,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
USDJ,USDJ,1.1414588984542418,147690549.89246228,354217.38486012,2.61689037,129387532.12442788,129387532.12442788,,2024-12-19T23:59:00.000Z,CoinMarketCap
ANyONe Protocol,ANYONE,1.5149956802729572,146925001.05398947,2193425.45570687,-5.61473475,96980475.23641649,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
WAX,WAXP,0.040105067510542866,146146935.52298057,19325661.20266968,-6.60658806,3644101471.330557,4303029580.74674,,2024-12-19T23:59:00.000Z,CoinMarketCap
Mr Mint,MNT,0.4147259310939311,145094214.34198177,270952.83786781,1.0939655,349855660.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Nosana,NOS,3.0033126665493146,144752657.79260057,5674442.96096611,-14.62837469,48197665.0,100000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Lisk,LSK,0.8748656468424828,143940258.95834285,54538640.9402495,-7.18056978,164528415.85201585,400000000,400000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Celer Network,CELR,0.018373732882567675,142643080.7959428,17456987.02524073,-11.12923534,7763424106.9912,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Coin98,C98,0.16128892831946276,141575817.1164322,42906378.12561365,-9.09626972,877777654.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Bitkub Coin,KUB,2.049577372654356,141369140.17350274,1666624.20406333,-3.2133032,68974776.0,110000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Banana Gun,BANANA,40.678191893410286,140117750.54461035,59653856.98275184,-6.45363269,3444542.24788956,8453661.08463985,10000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
API3,API3,1.5993729478361405,138220973.71169007,43254517.41462637,-8.14308126,86421978.0,145553417.29634666,,2024-12-19T23:59:00.000Z,CoinMarketCap
IOST,IOST,0.006443088801834988,137334437.81111276,24983736.04004138,-8.32247897,21315000000.0,21315000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Shadow Token,SHDW,0.8491626389233583,137320075.37189597,3719072.83371032,-8.60162488,161712337.6341689,169058196,,2024-12-19T23:59:00.000Z,CoinMarketCap
Taiko,TAIKO,1.662421285248202,137034083.63256925,50981299.49876944,-1.65770475,82430419.32184468,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ozone Chain,OZO,0.21528531163544046,136550083.2872978,156576.15484477,4.16913716,634274964.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
iExec RLC,RLC,1.8861477517373255,136524180.29830405,14297873.15103168,-8.66412848,72382548.06525736,86999784.9868455,86999784.9868455,2024-12-19T23:59:00.000Z,CoinMarketCap
CARV,CARV,0.8323131103704913,136338560.52484676,41098977.97583616,-7.96524504,163806816.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ergo,ERG,1.723403233282992,136030285.2869065,345937.56148117,-7.72533155,78931200.0,78931200,97739924.0,2024-12-19T23:59:00.000Z,CoinMarketCap
IQ,IQ,0.006853476967671115,135810964.5740917,13394571.57077346,-7.14444258,19816359668.929,19816359668.929,60000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ultima,ULTIMA,4207.276063932138,134759052.32774636,5717418.14915321,-7.53066674,32030.0,100000,100000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Merlin Chain,MERL,0.25389411361664055,133294409.64873628,19929951.37762829,-9.59681515,525000000.0,2100000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Autonolas,OLAS,1.8051976658821065,132346209.8871723,1816646.2144885,-8.62373549,73313971.31100409,542187379.3854102,,2024-12-19T23:59:00.000Z,CoinMarketCap
Lumia,LUMIA,1.4758641888387567,131967827.7868658,81670907.86710593,-10.77939704,89417324.97127739,238888888,238888888.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Cartesi,CTSI,0.15551855506615941,130859294.14839637,23139978.51415524,-6.49783918,841438464.3216836,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Portal,PORTAL,0.3168279032656746,130476726.01305479,57449149.02350902,-10.64293212,411822079.6469562,411822079.6469562,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Oasys,OAS,0.03782234160019696,130570716.26178458,2879795.54815768,-6.97107898,3452211331.6512547,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Solana Name Service,FIDA,0.2514344885835348,130013975.48864326,91742843.40598218,-7.35454845,517088869.633922,990912090.369751,,2024-12-19T23:59:00.000Z,CoinMarketCap
Aurora,AURORA,0.2323300618033721,129710514.96812329,8963749.95183934,-6.87326851,558302761.0,999893114,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
STASIS EURO,EURS,1.0384947583720248,128904138.06800045,2221237.40831268,0.36378446,124125940.0,124125940,,2024-12-19T23:59:00.000Z,CoinMarketCap
ChainGPT,CGPT,0.16411062264774834,128159193.76856828,16164066.31434402,6.91110964,780931738.0,998096661,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Powerledger,POWR,0.22853950997502231,127860003.50529806,16673702.78284371,-8.15602376,559465641.27696,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Keep Network,KEEP,0.13401927996244617,127864585.82475322,16093.51698623,-2.73759849,954076054.2854911,999848780.8,,2024-12-19T23:59:00.000Z,CoinMarketCap
Gearbox Protocol,GEAR,0.012748708968583702,127487089.68583702,5446099.96949719,-0.64806017,10000000000.0,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
SmarDex,SDEX,0.014131606477838888,127218190.62062912,2456485.70801561,-2.71820581,9002387012.413063,10000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Sleepless AI,AI,0.5062714915225003,126726082.72172585,56883013.11300513,-10.1935801,250312500.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Stratis [New],STRAX,0.06313248048484689,126675399.85700728,37921434.01076499,12.91703293,2006501231.7615497,2006501231.7615497,,2024-12-19T23:59:00.000Z,CoinMarketCap
Numeraire,NMR,16.512330210134223,125801833.19916423,15192319.78128505,-6.61156945,7618660.21319965,10686979.8067388,11000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Vulcan Forged (PYR),PYR,3.112674981887235,122068245.37035723,14444199.93202271,-6.5577179,39216508.65595561,50000000,50000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ontology Gas,ONG,0.3055230588786237,121998439.17288658,7723316.13438206,-6.0390702,399310086.8414432,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ECOMI,OMI,0.0004472810235990435,121188880.47876813,1291689.15804371,-6.0362483,270945723347.75726,310876577974.64703,,2024-12-19T23:59:00.000Z,CoinMarketCap
Propy,PRO,1.2071905136212757,120719051.36212757,3069993.18209507,-0.6536942,100000000.0,100000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Symbol,XYM,0.019710593277641752,120459433.39173847,863045.74574991,-3.09004753,6111405765.161762,8401408513.301326,8999999999.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Coq Inu,COQ,1.709929286272464e-06,118703291.05303445,13732238.98522846,-12.30961798,69420000000000.0,69420000000000,69420000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Hive,HIVE,0.2403573095179842,120358740.77742763,14219106.07568677,-4.56919622,500749242.945,500749242.945,,2024-12-19T23:59:00.000Z,CoinMarketCap
Treasure,MAGIC,0.4254212171972587,117664070.75372079,59419727.26601294,-9.93137455,276582516.3326597,347686633.1055859,,2024-12-19T23:59:00.000Z,CoinMarketCap
Realio Network,RIO,0.9397354781994857,116757628.5774936,7678265.15552602,-3.50322552,124245206.53535277,124245206.53535277,175000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Secret,SCRT,0.3921611636413317,116299811.94426931,9066314.56813706,-8.34294981,296561267.9858234,312139048.562142,,2024-12-19T23:59:00.000Z,CoinMarketCap
Oraichain,ORAI,8.379537310650027,115836209.92123279,5493930.09400168,-8.23259955,13823700.0,18014986.26,19779272.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Cyber,CYBER,3.6332540175379267,115389240.99379052,32709251.22819513,-8.97665146,31759200.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Node AI,GPU,1.2054722714188864,114601478.46712561,2123577.76648894,-5.34538025,95067701.83293834,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Dent,DENT,0.0011452494067399717,114524940.67399709,13748502.75064467,-11.64434944,99999999999.99994,99999999999.99994,100000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Spell Token,SPELL,0.0007414167232746551,113911686.04305297,14566008.75874433,-8.5353617,153640567399.03723,196008739620,,2024-12-19T23:59:00.000Z,CoinMarketCap
Moonriver,MOVR,12.201576751008615,113915177.30982178,16503645.08899685,-7.08576089,9336103.0,11667680,,2024-12-19T23:59:00.000Z,CoinMarketCap
CUDOS,CUDOS,0.011493253462832847,113906476.44921666,5921.18141295,-6.150942,9910725176.084396,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Neutron,NTRN,0.376791329606611,113417520.63260165,15441700.49826076,-11.93133567,301008838.900341,999832831.025179,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
USDB,USDB,0.995270069406467,113166047.04459733,28821095.66240675,-0.5001263,113703858.4030607,113703858.4030607,,2024-12-19T23:59:00.000Z,CoinMarketCap
Aleph Zero,AZERO,0.4238299082593148,113068898.32784624,2203601.68009918,-8.58189605,266778951.0,336231180,,2024-12-19T23:59:00.000Z,CoinMarketCap
Pundi X (New),PUNDIX,0.4355583829857571,112588199.52723972,12878154.34299784,-3.5969772,258491637.23,258491637.23,258526640.0,2024-12-19T23:59:00.000Z,CoinMarketCap
H2O DAO,H2O,0.1364336218667727,112557738.04008746,565135.46707866,-4.65442468,825000000.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Satoshi Airline,JET,1.2008218242256326,112340324.41247799,1057009.53470651,1.50950264,93552867.0,500000000,500000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
TrueFi,TRU,0.08851397265900247,111656219.64576015,25357365.07431741,-9.08826013,1261453037.204787,1283173672.2046723,1450000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
MVL,MVL,0.004293766546412888,111006569.89217873,3244721.87668997,-2.1560422,25852958863.10265,27802958863.1027,30000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
NeuralAI,NEURAL,10.775672451233884,107756724.51233885,1166981.28477458,-5.45143357,10000000.0,10000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Bounce Token,AUCTION,16.288000760243918,107338853.42605075,37447552.42889465,-7.18671666,6590057.0,7640684,10000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Bone ShibaSwap,BONE,0.46567768650124375,107070173.99067715,9906893.94245084,-6.56231899,229923350.6228802,249999401.82484713,250000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Synapse,SYN,0.5409856248518633,106905369.62796855,17420752.19395534,-8.7971134,197612218.72991943,214334971.92445302,250000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Department Of Government Efficiency (dogegov.com),DOGE,0.1093917908015059,107109188.9833503,13344060.94914741,-10.18329315,979133700.9712416,979133700.9712416,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
X Empire,X,0.00015505011938572358,106984582.37614927,129130027.8771196,-11.83021459,690000000000.0,690000000000,690000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
SUNDOG,SUNDOG,0.10690828491192177,106632529.42360993,85266550.89058934,-5.96976687,997420635.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
HashAI,HASHAI,0.0012563637103550113,106244169.38114902,1238076.61208109,0.65020991,84564818695.0,89719785186,100000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
DODO,DODO,0.1460506662999368,105989465.74144995,17391641.51092894,-6.47018064,725703404.35,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
dKargo,DKA,0.02254943809005,105681699.85621747,3053548.71568262,-3.46871481,4686666667.0,5000000000,5000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Catizen,CATI,0.3658158095104201,104702685.25985344,64658801.78149451,-8.02058367,286216950.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
TerraClassicUSD,USTC,0.018777156047153857,104450267.10522851,22516564.68539888,-5.4125037,5562624438.063428,7876596121.164021,,2024-12-19T23:59:00.000Z,CoinMarketCap
Hashflow,HFT,0.214273592461927,104130663.14509194,21378004.07494161,-9.89663299,485970585.3095,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
MiL.k,MLK,0.25090471155743177,103569801.83824202,7704160.99314919,-0.84704097,412785400.46281683,986245419,1300000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Dogelon Mars,ELON,1.8800627885620163e-07,103338171.98070632,7997986.08297408,2.68261618,549652770159583.3,1000000000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Acala Token,ACA,0.09035300356805737,102889482.2710073,45048920.39340081,-5.06838045,1138749994.0,1149999994,,2024-12-19T23:58:00.000Z,CoinMarketCap
Highstreet,HIGH,1.4469393250044473,102448301.2595217,30890963.07261445,-8.74788942,70803453.53058036,100000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Shentu,CTK,0.7213365499885771,101756489.51326276,8924205.96583623,-6.65892022,141066593.0,141066593,,2024-12-19T23:59:00.000Z,CoinMarketCap
Ancient8,A8,0.438035758976133,101624295.51301636,15486459.2898377,4.48964743,231999998.7,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Braintrust,BTRST,0.4173697803322631,100731270.75701891,660582.94570906,-6.16608173,241347782.0,250000000,250000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
WINkLink,WIN,0.00010131200477977126,100673927.51333354,61111335.48810102,-8.71060638,993701859243.3864,993701859243.3864,999000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
THENA,THE,1.2062469388413317,100568441.49028052,57504181.48734128,-10.56467102,83373012.81517215,233912032.56046057,326120291.0,2024-12-19T23:59:00.000Z,CoinMarketCap
NetMind Token,NMT,3.003504185967249,100467839.74947517,4917051.45582979,-16.48382927,33450208.0,144080375.2,147571163.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Zircuit,ZRC,0.06728884398904711,100367955.44842999,61522893.84768837,-5.3145283,1491598748.0,10000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Prom,PROM,5.479123931527361,99994011.75037435,5546297.87595509,-5.70016729,18250000.0,19250000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Nakamoto Games,NAKA,1.0787745595802944,100286822.74326618,12175432.53505958,-9.71080897,92963651.99999112,180000000,180000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
